timestamp,mac,frequency,length,rssi,crc,expected,srcmac,transctr,pkctr,nbpackets,txpower,txifdur,txpksize,txfillbyte
2017-01-18_16.20.01,05-43-32-ff-03-dd-a6-85,22,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,9,10,0,100,100,0x0a
2017-01-18_16.20.02,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,0,10,0,100,100,0x0a
2017-01-18_16.20.02,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,1,10,0,100,100,0x0a
2017-01-18_16.20.02,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,2,10,0,100,100,0x0a
2017-01-18_16.20.02,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,3,10,0,100,100,0x0a
2017-01-18_16.20.02,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,4,10,0,100,100,0x0a
2017-01-18_16.20.02,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,5,10,0,100,100,0x0a
2017-01-18_16.20.02,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,6,10,0,100,100,0x0a
2017-01-18_16.20.02,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,7,10,0,100,100,0x0a
2017-01-18_16.20.03,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,8,10,0,100,100,0x0a
2017-01-18_16.20.03,05-43-32-ff-03-dd-a4-84,23,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,9,10,0,100,100,0x0a
2017-01-18_16.20.03,05-43-32-ff-03-dd-a6-85,23,100,-39,1,1,05-43-32-ff-03-dd-a4-84,2,0,10,0,100,100,0x0a
2017-01-18_16.20.03,05-43-32-ff-03-dd-a6-85,23,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,1,10,0,100,100,0x0a
2017-01-18_16.20.03,05-43-32-ff-03-dd-a6-85,23,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,2,10,0,100,100,0x0a
2017-01-18_16.20.03,05-43-32-ff-03-dd-a6-85,23,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,3,10,0,100,100,0x0a
2017-01-18_16.20.04,05-43-32-ff-03-dd-a6-85,23,100,-39,1,1,05-43-32-ff-03-dd-a4-84,2,4,10,0,100,100,0x0a
2017-01-18_16.20.04,05-43-32-ff-03-dd-a6-85,23,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,5,10,0,100,100,0x0a
2017-01-18_16.20.04,05-43-32-ff-03-dd-a6-85,23,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,6,10,0,100,100,0x0a
2017-01-18_16.20.04,05-43-32-ff-03-dd-a6-85,23,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,7,10,0,100,100,0x0a
2017-01-18_16.20.04,05-43-32-ff-03-dd-a6-85,23,100,-39,1,1,05-43-32-ff-03-dd-a4-84,2,8,10,0,100,100,0x0a
2017-01-18_16.20.04,05-43-32-ff-03-dd-a6-85,23,100,-39,1,1,05-43-32-ff-03-dd-a4-84,2,9,10,0,100,100,0x0a
2017-01-18_16.20.04,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,0,10,0,100,100,0x0a
2017-01-18_16.20.04,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,1,10,0,100,100,0x0a
2017-01-18_16.20.05,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,2,10,0,100,100,0x0a
2017-01-18_16.20.05,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,3,10,0,100,100,0x0a
2017-01-18_16.20.05,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,4,10,0,100,100,0x0a
2017-01-18_16.20.05,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,5,10,0,100,100,0x0a
2017-01-18_16.20.05,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,6,10,0,100,100,0x0a
2017-01-18_16.20.05,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,7,10,0,100,100,0x0a
2017-01-18_16.20.05,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,8,10,0,100,100,0x0a
2017-01-18_16.20.05,05-43-32-ff-03-dd-a4-84,24,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,9,10,0,100,100,0x0a
2017-01-18_16.20.06,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,0,10,0,100,100,0x0a
2017-01-18_16.20.06,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,1,10,0,100,100,0x0a
2017-01-18_16.20.06,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,2,10,0,100,100,0x0a
2017-01-18_16.20.06,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,3,10,0,100,100,0x0a
2017-01-18_16.20.06,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,4,10,0,100,100,0x0a
2017-01-18_16.20.06,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,5,10,0,100,100,0x0a
2017-01-18_16.20.06,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,6,10,0,100,100,0x0a
2017-01-18_16.20.06,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,7,10,0,100,100,0x0a
2017-01-18_16.20.07,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,8,10,0,100,100,0x0a
2017-01-18_16.20.07,05-43-32-ff-03-dd-a6-85,24,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,9,10,0,100,100,0x0a
2017-01-18_16.20.07,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,0,10,0,100,100,0x0a
2017-01-18_16.20.07,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,1,10,0,100,100,0x0a
2017-01-18_16.20.07,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,2,10,0,100,100,0x0a
2017-01-18_16.20.07,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,3,10,0,100,100,0x0a
2017-01-18_16.20.07,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,4,10,0,100,100,0x0a
2017-01-18_16.20.08,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,5,10,0,100,100,0x0a
2017-01-18_16.20.08,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,6,10,0,100,100,0x0a
2017-01-18_16.20.08,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,7,10,0,100,100,0x0a
2017-01-18_16.20.08,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,8,10,0,100,100,0x0a
2017-01-18_16.20.08,05-43-32-ff-03-dd-a4-84,25,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,9,10,0,100,100,0x0a
2017-01-18_16.20.08,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,2,0,10,0,100,100,0x0a
2017-01-18_16.20.09,05-43-32-ff-03-dd-a6-85,25,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,1,10,0,100,100,0x0a
2017-01-18_16.20.09,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,2,2,10,0,100,100,0x0a
2017-01-18_16.20.09,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,2,3,10,0,100,100,0x0a
2017-01-18_16.20.09,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,2,4,10,0,100,100,0x0a
2017-01-18_16.20.09,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,2,5,10,0,100,100,0x0a
2017-01-18_16.20.09,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,2,6,10,0,100,100,0x0a
2017-01-18_16.20.09,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,2,7,10,0,100,100,0x0a
2017-01-18_16.20.09,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,2,8,10,0,100,100,0x0a
2017-01-18_16.20.09,05-43-32-ff-03-dd-a6-85,25,100,-39,1,1,05-43-32-ff-03-dd-a4-84,2,9,10,0,100,100,0x0a
2017-01-18_16.20.10,05-43-32-ff-03-dd-a4-84,26,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,0,10,0,100,100,0x0a
2017-01-18_16.20.10,05-43-32-ff-03-dd-a4-84,26,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,1,10,0,100,100,0x0a
2017-01-18_16.20.10,05-43-32-ff-03-dd-a4-84,26,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,2,10,0,100,100,0x0a
2017-01-18_16.20.10,05-43-32-ff-03-dd-a4-84,26,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,3,10,0,100,100,0x0a
2017-01-18_16.20.10,05-43-32-ff-03-dd-a4-84,26,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,4,10,0,100,100,0x0a
2017-01-18_16.20.10,05-43-32-ff-03-dd-a4-84,26,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,5,10,0,100,100,0x0a
2017-01-18_16.20.10,05-43-32-ff-03-dd-a4-84,26,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,6,10,0,100,100,0x0a
2017-01-18_16.20.11,05-43-32-ff-03-dd-a4-84,26,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,7,10,0,100,100,0x0a
2017-01-18_16.20.11,05-43-32-ff-03-dd-a4-84,26,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,8,10,0,100,100,0x0a
2017-01-18_16.20.11,05-43-32-ff-03-dd-a4-84,26,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,9,10,0,100,100,0x0a
2017-01-18_16.20.11,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,0,10,0,100,100,0x0a
2017-01-18_16.20.11,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,1,10,0,100,100,0x0a
2017-01-18_16.20.11,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,2,10,0,100,100,0x0a
2017-01-18_16.20.12,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,3,10,0,100,100,0x0a
2017-01-18_16.20.12,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,4,10,0,100,100,0x0a
2017-01-18_16.20.12,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,5,10,0,100,100,0x0a
2017-01-18_16.20.12,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,6,10,0,100,100,0x0a
2017-01-18_16.20.12,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,7,10,0,100,100,0x0a
2017-01-18_16.20.12,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,8,10,0,100,100,0x0a
2017-01-18_16.20.12,05-43-32-ff-03-dd-a6-85,26,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,9,10,0,100,100,0x0a
